DATUM;UHRZEIT VON;UHRZEIT BIS;BETR. NEG;BETR. POS;LETZTE AENDERUNG;ERSATZWERT;QUAL. NEG;QUAL. POS;LETZTE AENDERUNG
03.04.2016;16:45;17:00;0,814;196,555;-;;2,604;198,668;-
03.04.2016;17:00;17:15;50,983;205,939;-;;55,156;211,380;-
03.04.2016;17:15;17:30;0,606;272,514;-;;3,216;274,148;-
03.04.2016;17:30;17:45;4,590;293,830;-;;6,328;296,384;-
03.04.2016;17:45;18:00;0,829;318,562;-;;2,188;317,408;-
03.04.2016;18:00;18:15;0,337;485,883;-;;3,784;490,760;-
03.04.2016;18:15;18:30;2,561;151,147;-;;4,920;152,888;-
03.04.2016;18:30;18:45;16,066;55,258;-;;18,972;57,276;-
03.04.2016;18:45;19:00;17,883;13,251;-;;20,600;15,080;-
03.04.2016;19:00;19:15;71,847;12,242;-;;74,160;14,156;-
03.04.2016;19:15;19:30;41,170;42,069;-;;44,692;45,624;-
03.04.2016;19:30;19:45;0,592;183,835;-;;1,288;183,364;-
03.04.2016;19:45;20:00;0,499;613,799;-;;3,140;616,312;-
03.04.2016;20:00;20:15;0,265;641,090;-;;1,164;640,972;-
03.04.2016;20:15;20:30;0,795;338,479;-;;4,504;340,924;-
03.04.2016;20:30;20:45;1,328;115,265;-;;9,160;122,044;-
03.04.2016;20:45;21:00;100,959;57,772;-;;105,920;61,784;-
03.04.2016;21:00;21:15;75,271;115,980;-;;78,560;118,216;-
03.04.2016;21:15;21:30;185,615;9,592;-;;188,892;12,296;-
03.04.2016;21:30;21:45;169,381;9,863;-;;171,172;12,216;-
03.04.2016;21:45;22:00;142,898;13,138;-;;145,912;15,232;-
03.04.2016;22:00;22:15;67,495;8,250;-;;69,948;10,028;-
03.04.2016;22:15;22:30;183,381;20,872;-;;188,104;24,184;-
03.04.2016;22:30;22:45;44,227;32,107;-;;47,952;37,080;-
03.04.2016;22:45;23:00;98,472;7,684;-;;101,620;11,312;-
03.04.2016;23:00;23:15;86,283;9,028;-;;89,996;12,248;-
03.04.2016;23:15;23:30;40,782;38,343;-;;44,580;41,704;-
03.04.2016;23:30;23:45;63,572;41,624;-;;66,336;44,268;-
03.04.2016;23:45;00:00;126,351;13,319;-;;130,804;17,224;-
04.04.2016;00:00;00:15;91,784;25,525;-;;96,236;29,192;-
04.04.2016;00:15;00:30;268,123;2,930;-;;268,868;4,196;-
04.04.2016;00:30;00:45;120,162;2,983;-;;121,048;3,912;-
04.04.2016;00:45;01:00;168,278;1,186;-;;169,404;2,332;-
04.04.2016;01:00;01:15;87,145;4,420;-;;87,584;4,980;-
04.04.2016;01:15;01:30;311,292;1,142;-;;313,788;2,400;-
04.04.2016;01:30;01:45;381,670;1,231;-;;382,200;1,868;-
04.04.2016;01:45;02:00;408,368;1,103;-;;408,344;1,744;-
04.04.2016;02:00;02:15;20,299;46,908;-;;22,424;49,484;-
04.04.2016;02:15;02:30;55,092;8,308;-;;57,896;10,884;-
04.04.2016;02:30;02:45;139,949;2,342;-;;142,176;3,672;-
04.04.2016;02:45;03:00;244,660;1,298;-;;244,548;1,756;-
04.04.2016;03:00;03:15;33,998;4,845;-;;36,116;5,988;-
04.04.2016;03:15;03:30;77,210;0,902;-;;78,556;2,688;-
04.04.2016;03:30;03:45;131,246;3,083;-;;132,412;4,304;-
04.04.2016;03:45;04:00;357,303;1,973;-;;359,484;3,488;-
04.04.2016;04:00;04:15;573,807;0,661;-;;574,140;1,160;-
04.04.2016;04:15;04:30;526,235;1,041;-;;526,884;1,516;-
04.04.2016;04:30;04:45;293,709;0,700;-;;295,088;2,248;-
04.04.2016;04:45;05:00;242,503;21,680;-;;242,852;22,712;-
04.04.2016;05:00;05:15;115,075;71,229;-;;120,148;75,936;-
04.04.2016;05:15;05:30;61,230;7,218;-;;67,184;13,744;-
04.04.2016;05:30;05:45;4,168;149,169;-;;7,996;153,800;-
04.04.2016;05:45;06:00;4,605;75,741;-;;8,692;78,752;-
04.04.2016;06:00;06:15;2,956;660,639;-;;4,832;665,324;-
04.04.2016;06:15;06:30;0,609;636,240;-;;4,784;639,192;-
04.04.2016;06:30;06:45;0,999;312,036;-;;3,728;313,916;-
04.04.2016;06:45;07:00;1,285;134,276;-;;3,804;137,216;-
04.04.2016;07:00;07:15;4,897;74,403;-;;8,516;77,588;-
04.04.2016;07:15;07:30;31,374;116,622;-;;34,840;118,924;-
04.04.2016;07:30;07:45;85,286;41,236;-;;87,724;43,356;-
04.04.2016;07:45;08:00;39,219;35,861;-;;40,192;36,908;-
04.04.2016;08:00;08:15;328,133;18,470;-;;329,100;19,644;-
04.04.2016;08:15;08:30;112,642;9,009;-;;114,892;11,324;-
04.04.2016;08:30;08:45;85,386;55,316;-;;86,492;55,844;-
04.04.2016;08:45;09:00;174,903;1,352;-;;175,828;1,844;-
04.04.2016;09:00;09:15;62,950;105,293;-;;64,656;107,080;-
04.04.2016;09:15;09:30;43,931;72,581;-;;45,400;74,388;-
04.04.2016;09:30;09:45;95,475;1,669;-;;96,248;2,116;-
04.04.2016;09:45;10:00;143,330;2,715;-;;143,596;3,396;-
04.04.2016;10:00;10:15;58,029;77,760;-;;58,908;78,116;-
04.04.2016;10:15;10:30;65,415;5,050;-;;66,856;6,312;-
04.04.2016;10:30;10:45;71,837;18,589;-;;72,632;19,216;-
04.04.2016;10:45;11:00;39,799;31,264;-;;41,516;33,336;-
04.04.2016;11:00;11:15;68,230;97,376;-;;70,200;98,112;-
04.04.2016;11:15;11:30;71,864;40,345;-;;73,076;41,284;-
04.04.2016;11:30;11:45;139,054;1,279;-;;139,844;1,628;-
04.04.2016;11:45;12:00;173,111;2,663;-;;172,904;2,948;-
04.04.2016;12:00;12:15;310,031;0,755;-;;311,968;1,140;-
04.04.2016;12:15;12:30;318,058;0,306;-;;322,488;1,276;-
04.04.2016;12:30;12:45;176,332;0,550;-;;179,912;1,048;-
04.04.2016;12:45;13:00;280,298;0,316;-;;280,448;0,760;-
04.04.2016;13:00;13:15;74,757;89,594;-;;76,832;90,340;-
04.04.2016;13:15;13:30;210,423;0,358;-;;211,032;0,380;-
04.04.2016;13:30;13:45;71,642;6,483;-;;72,200;6,416;-
04.04.2016;13:45;14:00;174,047;1,475;-;;174,028;1,312;-
04.04.2016;14:00;14:15;30,005;265,060;-;;31,120;266,348;-
04.04.2016;14:15;14:30;0,585;475,512;-;;1,908;475,888;-
04.04.2016;14:30;14:45;3,365;172,807;-;;5,388;173,772;-
04.04.2016;14:45;15:00;19,653;21,542;-;;22,024;22,952;-
04.04.2016;15:00;15:15;11,438;127,973;-;;14,200;130,548;-
04.04.2016;15:15;15:30;37,695;8,888;-;;40,092;10,684;-
04.04.2016;15:30;15:45;110,875;8,379;-;;112,820;10,148;-
04.04.2016;15:45;16:00;34,932;17,269;-;;36,976;18,932;-
04.04.2016;16:00;16:15;2,129;126,458;-;;5,876;146,620;-
04.04.2016;16:15;16:30;7,547;35,406;-;;10,092;37,104;-
04.04.2016;16:30;16:45;37,543;52,236;-;;40,356;54,520;-
04.04.2016;16:45;17:00;160,448;6,399;-;;163,124;7,636;-
04.04.2016;17:00;17:15;249,614;1,268;-;;270,504;4,812;-
04.04.2016;17:15;17:30;237,208;0,831;-;;239,848;3,764;-
04.04.2016;17:30;17:45;174,850;7,556;-;;177,484;10,708;-
04.04.2016;17:45;18:00;80,856;26,871;-;;83,736;28,472;-
04.04.2016;18:00;18:15;455,958;0,369;-;;458,612;3,708;-
04.04.2016;18:15;18:30;399,767;0,543;-;;401,768;2,504;-
04.04.2016;18:30;18:45;389,163;1,024;-;;390,620;2,752;-
04.04.2016;18:45;19:00;91,990;43,619;-;;93,364;44,448;-
04.04.2016;19:00;19:15;49,546;14,990;-;;51,800;17,448;-
04.04.2016;19:15;19:30;67,724;16,838;-;;70,032;19,300;-
04.04.2016;19:30;19:45;4,110;98,745;-;;9,692;104,324;-
04.04.2016;19:45;20:00;6,019;34,597;-;;9,156;37,088;-
04.04.2016;20:00;20:15;6,478;77,128;-;;9,076;79,100;-
04.04.2016;20:15;20:30;0,249;83,500;-;;2,732;86,148;-
04.04.2016;20:30;20:45;0,256;380,960;-;;2,392;382,616;-
04.04.2016;20:45;21:00;5,428;123,219;-;;7,484;125,080;-
04.04.2016;21:00;21:15;3,140;293,628;-;;6,172;295,944;-
04.04.2016;21:15;21:30;0,617;314,617;-;;2,184;316,332;-
04.04.2016;21:30;21:45;31,282;55,443;-;;34,568;58,708;-
04.04.2016;21:45;22:00;105,697;10,368;-;;108,820;13,652;-
04.04.2016;22:00;22:15;69,338;6,857;-;;72,036;9,668;-
04.04.2016;22:15;22:30;12,313;110,994;-;;14,672;112,676;-
04.04.2016;22:30;22:45;13,764;79,909;-;;17,844;84,300;-
04.04.2016;22:45;23:00;15,885;29,007;-;;17,572;30,176;-
04.04.2016;23:00;23:15;97,433;7,659;-;;101,068;10,828;-
04.04.2016;23:15;23:30;56,400;10,328;-;;60,036;13,440;-
04.04.2016;23:30;23:45;65,476;7,850;-;;68,776;11,872;-
04.04.2016;23:45;00:00;79,151;5,102;-;;81,376;8,056;-
05.04.2016;00:00;00:15;9,697;230,287;-;;12,368;233,252;-
05.04.2016;00:15;00:30;34,648;77,554;-;;37,568;80,056;-
05.04.2016;00:30;00:45;20,757;6,137;-;;24,460;9,512;-
05.04.2016;00:45;01:00;152,730;3,640;-;;157,004;7,316;-
05.04.2016;01:00;01:15;138,646;3,374;-;;140,764;5,584;-
05.04.2016;01:15;01:30;79,106;2,232;-;;81,100;4,156;-
05.04.2016;01:30;01:45;371,011;0,994;-;;373,676;3,116;-
05.04.2016;01:45;02:00;249,772;1,039;-;;251,944;3,140;-
05.04.2016;02:00;02:15;50,290;87,490;-;;51,936;90,224;-
05.04.2016;02:15;02:30;87,004;8,143;-;;91,072;11,972;-
05.04.2016;02:30;02:45;152,069;3,401;-;;155,436;6,188;-
05.04.2016;02:45;03:00;261,221;2,124;-;;264,296;5,088;-
05.04.2016;03:00;03:15;44,439;70,489;-;;47,852;74,580;-
05.04.2016;03:15;03:30;10,083;79,982;-;;18,628;88,028;-
05.04.2016;03:30;03:45;18,780;7,766;-;;20,920;10,716;-
05.04.2016;03:45;04:00;272,668;2,533;-;;275,564;4,624;-
05.04.2016;04:00;04:15;94,022;2,613;-;;96,196;3,976;-
05.04.2016;04:15;04:30;146,495;3,457;-;;149,664;5,980;-
05.04.2016;04:30;04:45;46,540;16,061;-;;49,932;19,004;-
05.04.2016;04:45;05:00;20,137;47,903;-;;22,712;50,472;-
05.04.2016;05:00;05:15;60,717;52,076;-;;65,360;55,748;-
05.04.2016;05:15;05:30;61,759;4,307;-;;64,592;7,528;-
05.04.2016;05:30;05:45;11,085;13,082;-;;15,096;16,484;-
05.04.2016;05:45;06:00;4,119;141,773;-;;7,296;144,464;-
05.04.2016;06:00;06:15;19,968;15,342;-;;22,624;17,180;-
05.04.2016;06:15;06:30;7,103;263,546;-;;10,096;267,876;-
05.04.2016;06:30;06:45;0,217;760,138;-;;3,428;764,260;-
05.04.2016;06:45;07:00;0,147;812,232;-;;1,292;811,968;-
05.04.2016;07:00;07:15;16,782;88,400;-;;19,864;89,500;-
05.04.2016;07:15;07:30;6,020;38,828;-;;10,224;41,996;-
05.04.2016;07:30;07:45;7,736;59,084;-;;11,184;62,488;-
05.04.2016;07:45;08:00;15,752;98,856;-;;17,692;101,288;-
05.04.2016;08:00;08:15;14,172;75,027;-;;15,756;75,744;-
05.04.2016;08:15;08:30;1,379;251,256;-;;2,936;253,104;-
05.04.2016;08:30;08:45;0,256;551,013;-;;1,556;552,052;-
05.04.2016;08:45;09:00;0,421;562,549;-;;1,720;564,464;-
05.04.2016;09:00;09:15;0,435;472,142;-;;1,272;471,444;-
05.04.2016;09:15;09:30;1,381;316,725;-;;2,976;317,892;-
05.04.2016;09:30;09:45;1,325;248,275;-;;3,056;249,824;-
05.04.2016;09:45;10:00;2,109;162,230;-;;5,704;165,064;-
05.04.2016;10:00;10:15;28,394;69,622;-;;31,560;71,924;-
05.04.2016;10:15;10:30;29,844;123,878;-;;32,460;125,540;-
05.04.2016;10:30;10:45;32,007;61,100;-;;33,192;62,368;-
05.04.2016;10:45;11:00;0,888;316,419;-;;3,484;320,340;-
05.04.2016;11:00;11:15;1,244;360,547;-;;5,408;364,500;-
05.04.2016;11:15;11:30;0,310;529,708;-;;2,940;532,840;-
05.04.2016;11:30;11:45;0,303;512,036;-;;2,380;512,432;-
05.04.2016;11:45;12:00;25,938;72,120;-;;28,096;72,616;-
05.04.2016;12:00;12:15;4,326;74,246;-;;9,224;220,140;-
05.04.2016;12:15;12:30;153,432;31,216;-;;155,640;32,468;-
05.04.2016;12:30;12:45;123,775;112,779;-;;131,040;120,408;-
05.04.2016;12:45;13:00;115,823;15,063;-;;118,688;17,916;-
05.04.2016;13:00;13:15;23,554;57,147;-;;25,172;58,912;-
05.04.2016;13:15;13:30;34,217;37,216;-;;38,016;41,008;-
05.04.2016;13:30;13:45;79,696;23,638;-;;89,640;25,604;-
05.04.2016;13:45;14:00;108,795;14,664;-;;112,048;15,600;-
05.04.2016;14:00;14:15;28,462;182,651;-;;30,340;183,692;-
05.04.2016;14:15;14:30;5,216;143,023;-;;15,172;150,964;-
05.04.2016;14:30;14:45;8,491;40,071;-;;16,916;47,892;-
05.04.2016;14:45;15:00;17,068;6,223;-;;28,708;17,724;-
05.04.2016;15:00;15:15;96,686;14,703;-;;100,728;19,140;-
05.04.2016;15:15;15:30;81,348;9,082;-;;83,592;10,464;-
05.04.2016;15:30;15:45;2,688;120,787;-;;10,280;95,484;-
05.04.2016;15:45;16:00;7,793;42,977;-;;36,916;27,052;-
05.04.2016;16:00;16:15;27,930;343,332;-;;51,952;367,696;-
05.04.2016;16:15;16:30;4,515;133,186;-;;8,652;134,388;-
05.04.2016;16:30;16:45;2,322;130,078;-;;4,844;131,332;-
05.04.2016;16:45;17:00;6,222;68,311;-;;8,404;70,372;-
05.04.2016;17:00;17:15;3,824;145,036;-;;5,752;147,004;-
05.04.2016;17:15;17:30;1,874;120,025;-;;4,212;121,956;-
05.04.2016;17:30;17:45;56,517;24,380;-;;58,552;26,668;-
05.04.2016;17:45;18:00;111,816;13,292;-;;113,592;14,084;-
05.04.2016;18:00;18:15;284,806;0,319;-;;285,676;1,908;-
05.04.2016;18:15;18:30;109,196;1,209;-;;115,588;8,020;-
05.04.2016;18:30;18:45;77,397;2,189;-;;78,296;2,944;-
05.04.2016;18:45;19:00;102,635;1,852;-;;103,956;2,768;-
05.04.2016;19:00;19:15;156,940;0,353;-;;158,868;1,216;-
05.04.2016;19:15;19:30;135,788;1,412;-;;136,540;2,252;-
05.04.2016;19:30;19:45;19,471;4,083;-;;21,256;5,696;-
05.04.2016;19:45;20:00;8,664;8,278;-;;10,236;8,704;-
05.04.2016;20:00;20:15;54,111;44,627;-;;57,260;46,760;-
05.04.2016;20:15;20:30;2,780;52,079;-;;6,172;55,996;-
05.04.2016;20:30;20:45;3,466;93,129;-;;6,868;96,224;-
05.04.2016;20:45;21:00;115,328;10,869;-;;117,064;12,432;-
05.04.2016;21:00;21:15;4,515;226,718;-;;7,416;228,680;-
05.04.2016;21:15;21:30;121,753;143,851;-;;124,504;144,724;-
05.04.2016;21:30;21:45;274,282;1,335;-;;276,064;3,628;-
05.04.2016;21:45;22:00;456,014;1,106;-;;457,132;1,604;-
05.04.2016;22:00;22:15;122,921;12,623;-;;124,104;14,392;-
05.04.2016;22:15;22:30;210,509;8,030;-;;212,364;9,700;-
05.04.2016;22:30;22:45;200,574;8,642;-;;202,152;10,092;-
05.04.2016;22:45;23:00;426,277;2,972;-;;426,784;3,620;-
05.04.2016;23:00;23:15;44,681;163,318;-;;49,776;167,724;-
05.04.2016;23:15;23:30;42,218;10,788;-;;43,692;11,888;-
05.04.2016;23:30;23:45;14,725;16,910;-;;15,680;18,744;-
05.04.2016;23:45;00:00;42,611;8,081;-;;44,620;9,420;-
06.04.2016;00:00;00:15;57,397;185,013;-;;58,464;186,120;-
06.04.2016;00:15;00:30;1,801;242,408;-;;4,964;244,296;-
06.04.2016;00:30;00:45;2,214;153,584;-;;4,696;156,420;-
06.04.2016;00:45;01:00;1,804;216,119;-;;3,316;217,464;-
06.04.2016;01:00;01:15;0,120;533,144;-;;1,296;534,524;-
06.04.2016;01:15;01:30;0,244;328,223;-;;1,260;328,724;-
06.04.2016;01:30;01:45;0,882;153,535;-;;3,116;155,400;-
06.04.2016;01:45;02:00;8,812;12,912;-;;10,752;14,640;-
06.04.2016;02:00;02:15;28,010;41,634;-;;30,732;43,892;-
06.04.2016;02:15;02:30;118,056;2,622;-;;119,840;3,616;-
06.04.2016;02:30;02:45;39,708;5,311;-;;40,812;6,708;-
06.04.2016;02:45;03:00;11,534;7,663;-;;13,696;10,312;-
06.04.2016;03:00;03:15;16,494;7,682;-;;18,104;8,684;-
06.04.2016;03:15;03:30;29,135;5,672;-;;30,224;7,300;-
06.04.2016;03:30;03:45;2,543;101,037;-;;5,492;102,532;-
06.04.2016;03:45;04:00;20,288;17,872;-;;22,716;20,220;-
06.04.2016;04:00;04:15;14,927;164,571;-;;19,132;169,320;-
06.04.2016;04:15;04:30;2,705;71,216;-;;6,492;74,796;-
06.04.2016;04:30;04:45;5,291;16,956;-;;7,468;19,516;-
06.04.2016;04:45;05:00;32,312;8,045;-;;34,160;9,296;-
06.04.2016;05:00;05:15;349,454;4,715;-;;351,028;5,904;-
06.04.2016;05:15;05:30;336,984;3,585;-;;338,080;4,256;-
06.04.2016;05:30;05:45;237,946;2,629;-;;240,064;5,032;-
06.04.2016;05:45;06:00;55,288;5,282;-;;56,772;7,100;-
06.04.2016;06:00;06:15;47,640;15,786;-;;51,476;19,980;-
06.04.2016;06:15;06:30;10,081;139,424;-;;12,488;143,664;-
06.04.2016;06:30;06:45;1,578;130,259;-;;5,048;132,628;-
06.04.2016;06:45;07:00;1,965;158,296;-;;4,864;160,388;-
06.04.2016;07:00;07:15;1,558;107,184;-;;6,964;111,948;-
06.04.2016;07:15;07:30;2,645;39,079;-;;6,424;42,432;-
06.04.2016;07:30;07:45;5,441;66,759;-;;7,696;68,928;-
06.04.2016;07:45;08:00;1,936;255,185;-;;4,416;256,648;-
06.04.2016;08:00;08:15;9,252;44,068;-;;12,636;46,516;-
06.04.2016;08:15;08:30;8,797;14,875;-;;11,752;17,056;-
06.04.2016;08:30;08:45;38,724;41,761;-;;40,048;43,304;-
06.04.2016;08:45;09:00;22,599;39,561;-;;24,104;40,028;-
06.04.2016;09:00;09:15;109,721;18,205;-;;110,164;18,744;-
06.04.2016;09:15;09:30;178,974;2,580;-;;179,816;2,116;-
06.04.2016;09:30;09:45;457,412;0,305;-;;457,920;0,400;-
06.04.2016;09:45;10:00;653,864;0,284;-;;652,860;1,480;-
06.04.2016;10:00;10:15;815,926;0,296;-;;813,156;0,328;-
06.04.2016;10:15;10:30;605,886;0,290;-;;602,228;0,320;-
06.04.2016;10:30;10:45;400,387;0,308;-;;400,332;0,724;-
06.04.2016;10:45;11:00;523,905;0,310;-;;521,864;0,436;-
06.04.2016;11:00;11:15;327,400;0,502;-;;326,420;0,704;-
06.04.2016;11:15;11:30;145,260;4,591;-;;146,848;5,332;-
06.04.2016;11:30;11:45;24,379;9,751;-;;25,208;10,024;-
06.04.2016;11:45;12:00;26,416;6,896;-;;27,716;8,424;-
06.04.2016;12:00;12:15;46,954;11,715;-;;49,332;12,556;-
06.04.2016;12:15;12:30;15,946;6,291;-;;18,612;6,924;-
06.04.2016;12:30;12:45;4,725;121,486;-;;9,576;126,360;-
06.04.2016;12:45;13:00;9,206;30,156;-;;12,872;32,808;-
06.04.2016;13:00;13:15;5,042;195,756;-;;15,388;195,112;-
06.04.2016;13:15;13:30;21,481;105,411;-;;32,288;99,512;-
06.04.2016;13:30;13:45;24,545;51,894;-;;33,216;49,212;-
06.04.2016;13:45;14:00;90,597;15,974;-;;108,564;11,400;-
06.04.2016;14:00;14:15;352,851;0,483;-;;384,448;3,068;-
06.04.2016;14:15;14:30;514,183;0,559;-;;525,628;0,844;-
06.04.2016;14:30;14:45;713,616;0,332;-;;713,292;0,588;-
06.04.2016;14:45;15:00;917,359;0,375;-;;917,312;0,820;-
06.04.2016;15:00;15:15;569,806;0,372;-;;568,228;0,812;-
06.04.2016;15:15;15:30;849,590;0,321;-;;846,480;0,816;-
06.04.2016;15:30;15:45;494,131;0,670;-;;486,696;0,852;-
06.04.2016;15:45;16:00;464,829;0,668;-;;454,576;1,640;-
06.04.2016;16:00;16:15;151,111;13,162;-;;148,620;14,388;-
06.04.2016;16:15;16:30;101,916;2,041;-;;103,128;2,992;-
06.04.2016;16:30;16:45;163,183;0,268;-;;164,128;1,276;-
06.04.2016;16:45;17:00;336,974;5,904;-;;338,836;6,872;-
06.04.2016;17:00;17:15;588,546;0,274;-;;588,992;0,784;-
06.04.2016;17:15;17:30;206,416;3,312;-;;206,616;4,160;-
06.04.2016;17:30;17:45;40,746;112,067;-;;41,812;113,580;-
06.04.2016;17:45;18:00;6,582;162,730;-;;8,416;164,224;-
06.04.2016;18:00;18:15;11,505;15,754;-;;13,772;17,696;-
06.04.2016;18:15;18:30;3,051;217,191;-;;5,964;219,816;-
06.04.2016;18:30;18:45;5,740;194,178;-;;7,856;196,696;-
06.04.2016;18:45;19:00;8,055;268,398;-;;10,844;270,852;-
06.04.2016;19:00;19:15;1,416;352,029;-;;3,884;354,176;-
06.04.2016;19:15;19:30;11,238;185,023;-;;16,140;189,908;-
06.04.2016;19:30;19:45;0,311;220,577;-;;3,020;223,616;-
06.04.2016;19:45;20:00;1,217;418,651;-;;5,684;423,612;-
06.04.2016;20:00;20:15;1,473;182,948;-;;5,388;185,552;-
06.04.2016;20:15;20:30;0,133;563,478;-;;1,912;566,540;-
06.04.2016;20:30;20:45;0,234;512,477;-;;2,704;513,136;-
06.04.2016;20:45;21:00;0,762;225,921;-;;3,416;227,992;-
06.04.2016;21:00;21:15;4,560;147,938;-;;7,600;151,184;-
06.04.2016;21:15;21:30;109,531;22,064;-;;113,140;24,128;-
06.04.2016;21:30;21:45;195,225;4,983;-;;196,412;5,560;-
06.04.2016;21:45;22:00;938,505;1,336;-;;938,872;1,504;-
06.04.2016;22:00;22:15;275,439;3,790;-;;276,224;4,604;-
06.04.2016;22:15;22:30;19,161;76,765;-;;22,428;80,308;-
06.04.2016;22:30;22:45;84,256;156,674;-;;87,660;158,388;-
06.04.2016;22:45;23:00;176,737;3,957;-;;177,864;5,812;-
06.04.2016;23:00;23:15;16,881;101,177;-;;18,752;102,420;-
06.04.2016;23:15;23:30;64,055;99,491;-;;66,692;101,096;-
06.04.2016;23:30;23:45;690,078;0,660;-;;691,124;1,084;-
06.04.2016;23:45;00:00;727,579;1,391;-;;727,500;2,204;-
07.04.2016;00:00;00:15;230,315;7,763;-;;232,388;9,632;-
07.04.2016;00:15;00:30;497,923;2,045;-;;499,112;1,960;-
07.04.2016;00:30;00:45;478,411;0,623;-;;479,328;1,128;-
07.04.2016;00:45;01:00;302,053;2,836;-;;301,908;3,232;-
07.04.2016;01:00;01:15;76,767;208,388;-;;79,236;210,792;-
07.04.2016;01:15;01:30;71,441;33,006;-;;72,740;35,172;-
07.04.2016;01:30;01:45;108,740;23,510;-;;110,068;23,852;-
07.04.2016;01:45;02:00;184,124;5,498;-;;184,200;5,532;-
07.04.2016;02:00;02:15;25,163;151,535;-;;28,100;154,792;-
07.04.2016;02:15;02:30;0,793;159,950;-;;4,484;162,340;-
07.04.2016;02:30;02:45;5,540;61,745;-;;8,364;64,100;-
07.04.2016;02:45;03:00;4,688;116,647;-;;7,992;119,996;-
07.04.2016;03:00;03:15;6,200;20,556;-;;8,556;22,344;-
07.04.2016;03:15;03:30;2,963;109,927;-;;4,344;111,900;-
07.04.2016;03:30;03:45;0,523;237,496;-;;2,876;239,888;-
07.04.2016;03:45;04:00;0,953;233,106;-;;3,292;236,020;-
07.04.2016;04:00;04:15;0,367;269,134;-;;3,388;271,376;-
07.04.2016;04:15;04:30;0,098;475,550;-;;1,744;478,024;-
07.04.2016;04:30;04:45;0,064;781,406;-;;1,492;782,756;-
07.04.2016;04:45;05:00;0,159;833,373;-;;0,816;831,860;-
07.04.2016;05:00;05:15;5,447;88,411;-;;8,440;91,016;-
07.04.2016;05:15;05:30;0,534;170,676;-;;2,292;172,472;-
07.04.2016;05:30;05:45;2,340;249,805;-;;5,604;253,704;-
07.04.2016;05:45;06:00;1,097;284,618;-;;2,396;284,580;-
07.04.2016;06:00;06:15;43,262;369,372;-;;45,548;373,324;-
07.04.2016;06:15;06:30;0,191;817,143;-;;2,648;819,448;-
07.04.2016;06:30;06:45;0,137;1.012,275;-;;0,964;1.012,216;-
07.04.2016;06:45;07:00;0,184;722,748;-;;1,300;723,164;-
07.04.2016;07:00;07:15;0,056;734,657;-;;0,976;735,624;-
07.04.2016;07:15;07:30;0,068;698,146;-;;0,556;697,832;-
07.04.2016;07:30;07:45;0,101;963,498;-;;0,520;964,320;-
07.04.2016;07:45;08:00;0,996;749,460;-;;2,076;750,292;-
07.04.2016;08:00;08:15;4,222;171,669;-;;9,856;177,552;-
07.04.2016;08:15;08:30;0,659;266,817;-;;3,520;269,032;-
07.04.2016;08:30;08:45;8,842;105,519;-;;10,748;106,824;-
07.04.2016;08:45;09:00;10,579;15,945;-;;12,552;17,992;-
07.04.2016;09:00;09:15;67,283;7,058;-;;69,524;8,724;-
07.04.2016;09:15;09:30;117,195;3,560;-;;124,000;10,092;-
07.04.2016;09:30;09:45;47,708;10,809;-;;49,084;12,488;-
07.04.2016;09:45;10:00;5,531;47,790;-;;9,084;50,620;-
07.04.2016;10:00;10:15;0,772;354,318;-;;3,464;356,044;-
07.04.2016;10:15;10:30;21,288;35,231;-;;22,244;35,972;-
07.04.2016;10:30;10:45;36,902;18,735;-;;37,888;19,536;-
07.04.2016;10:45;11:00;71,980;2,005;-;;72,116;2,624;-
07.04.2016;11:00;11:15;27,369;18,336;-;;28,152;19,320;-
07.04.2016;11:15;11:30;91,735;7,485;-;;93,452;8,120;-
07.04.2016;11:30;11:45;62,198;10,584;-;;62,596;10,856;-
07.04.2016;11:45;12:00;38,661;89,540;-;;40,452;90,432;-
07.04.2016;12:00;12:15;83,962;11,557;-;;84,912;11,568;-
07.04.2016;12:15;12:30;26,968;12,434;-;;28,388;12,868;-
07.04.2016;12:30;12:45;10,677;140,538;-;;13,304;143,104;-
07.04.2016;12:45;13:00;41,285;15,602;-;;42,088;15,888;-
07.04.2016;13:00;13:15;21,998;295,130;-;;22,820;296,332;-
07.04.2016;13:15;13:30;11,824;59,888;-;;14,020;61,052;-
07.04.2016;13:30;13:45;4,121;105,398;-;;6,812;108,224;-
07.04.2016;13:45;14:00;123,525;5,976;-;;124,396;6,888;-
07.04.2016;14:00;14:15;6,806;500,234;-;;11,368;505,132;-
07.04.2016;14:15;14:30;0,589;284,563;-;;3,176;286,268;-
07.04.2016;14:30;14:45;4,770;80,526;-;;9,480;84,260;-
07.04.2016;14:45;15:00;304,876;1,396;-;;306,204;1,652;-
07.04.2016;15:00;15:15;81,300;17,183;-;;83,528;20,464;-
07.04.2016;15:15;15:30;74,787;11,817;-;;75,964;12,212;-
07.04.2016;15:30;15:45;208,270;1,463;-;;209,608;1,716;-
07.04.2016;15:45;16:00;533,256;0,285;-;;534,384;0,416;-
07.04.2016;16:00;16:15;561,083;0,532;-;;560,716;0,776;-
07.04.2016;16:15;16:30;45,122;210,389;-;;45,592;211,944;-
07.04.2016;16:30;16:45;40,763;45,152;-;;43,556;47,296;-
07.04.2016;16:45;17:00;11,130;58,554;-;;13,624;60,400;-
07.04.2016;17:00;17:15;9,045;24,392;-;;10,816;25,836;-
